OG0004339: CAFRA.g5381.t1 CANGA.Cang_2012_03_13_00005.g399.t1 CBREN.CBN01020 CBRIG.CBG02720 CCAST.g5173.t1 CDOUG.g22128.t1 CELEG.T19H5.4a CJAPO.CJA11151 CKAMA.g4705.t1 CLATE.FL83_12743-RA CMONO.g19726.t1 CNOUR.g13621.t1 CPLIC.g11679.t1 CREMA.FL82_05895-RA CSINI.Csp5_scaffold_00438.g11377.t1 CSP21.g981.t1 CSP26.g20449.t1 CSP28.g12869.t1 CSP29.g6585.t1 CSP31.g27140.t1 CSP32.g14302.t1 CSP34.Sp34_20198210.t1 CSP38.g3009.t1 CSP39.g16337.t1 CSP40.g6196.t1 CTROP.Csp11.Scaffold629.g7914.t1 CVIRI.g7496.t1 DCORO.DCO_022139
OG0008518: CAFRA.g13871.t1 CANGA.Cang_2012_03_13_00902.g14853.t1 CBREN.CBN31795 CBRIG.CBG14497 CCAST.g14283.t1 CDOUG.g95.t1 CELEG.C05E11.3b CJAPO.CJA13437a CKAMA.g3150.t1 CLATE.FL83_00645-RA CMONO.g14412.t1 CNOUR.g5498.t1 CPLIC.g11705.t1 CREMA.FL82_01054-RA CSINI.Csp5_scaffold_00006.g462.t1 CSP21.g11330.t1 CSP26.g2638.t1 CSP28.g9843.t1 CSP29.g11511.t1 CSP31.g8971.t1 CSP32.g8428.t1 CSP34.Sp34_X0253600.t1 CSP38.g17676.t1 CSP39.g26674.t1 CSP40.g12445.t1 CTROP.Csp11.Scaffold622.g6268.t1 CVIRI.g13234.t1 DCORO.DCO_018981
OG0008520: CAFRA.g13881.t1 CANGA.Cang_2012_03_13_00263.g8086.t1 CBREN.CBN00296 CBRIG.CBG14510 CCAST.g12708.t1 CDOUG.g3417.t1 CELEG.C46C11.3 CJAPO.CJA00779a CKAMA.g3156.t1 CLATE.FL83_00636-RA CMONO.g17205.t1 CNOUR.g5490.t1 CPLIC.g10970.t1 CREMA.FL82_01064-RA CSINI.Csp5_scaffold_00053.g2711.t1 CSP21.g13716.t1 CSP26.g2647.t1 CSP28.g9834.t1 CSP29.g11519.t1 CSP31.g8836.t1 CSP32.g8420.t1 CSP34.Sp34_X0252720.t1 CSP38.g18887.t1 CSP39.g26682.t1 CSP40.g12436.t1 CTROP.Csp11.Scaffold622.g6276.t1 CVIRI.g4300.t1 DCORO.DCO_017129
OG0008522: CAFRA.g13889.t1 CANGA.Cang_2012_03_13_00035.g1992.t1 CBREN.CBN24082 CBRIG.CBG14519 CCAST.g2758.t1 CDOUG.g3409.t1 CELEG.K02G10.3.1 CJAPO.CJA03217 CKAMA.g3162.t1 CLATE.FL83_00628-RA CMONO.g17198.t1 CNOUR.g10708.t1 CPLIC.g6749.t1 CREMA.FL82_01073-RA CSINI.Csp5_scaffold_00053.g2699.t1 CSP21.g5278.t1 CSP26.g22009.t1 CSP28.g9827.t1 CSP29.g11527.t1 CSP31.g19138.t1 CSP32.g8412.t1 CSP34.Sp34_X0252000.t1 CSP38.g13008.t1 CSP39.g26691.t1 CSP40.g12429.t1 CTROP.Csp11.Scaffold622.g6285.t1 CVIRI.g4293.t1 DCORO.DCO_011271
OG0008523: CAFRA.g13890.t1 CANGA.Cang_2012_03_13_00035.g1991.t1 CBREN.CBN11115 CBRIG.CBG14520 CCAST.g2757.t1 CDOUG.g3408.t2 CELEG.K02G10.4a CJAPO.CJA00813 CKAMA.g3163.t1 CLATE.FL83_00627-RA CMONO.g17197.t2 CNOUR.g10707.t1 CPLIC.g6748.t1 CREMA.FL82_01074-RA CSINI.Csp5_scaffold_00053.g2698.t3 CSP21.g5279.t1 CSP26.g22008.t1 CSP28.g9826.t1 CSP29.g11528.t1 CSP31.g19137.t1 CSP32.g8411.t1 CSP34.Sp34_X0251900.t1 CSP38.g13009.t1 CSP39.g26692.t1 CSP40.g12428.t1 CTROP.Csp11.Scaffold622.g6286.t1 CVIRI.g4292.t2 DCORO.DCO_028819
OG0008524: CAFRA.g13894.t1 CANGA.Cang_2012_03_13_00035.g1979.t1 CBREN.CBN17954 CBRIG.CBG14526 CCAST.g18854.t1 CDOUG.g3403.t1 CELEG.K02G10.1 CJAPO.CJA18557b CKAMA.g3166.t1 CLATE.FL83_00622-RA CMONO.g5932.t1 CNOUR.g10702.t1 CPLIC.g6744.t1 CREMA.FL82_01079-RA CSINI.Csp5_scaffold_00053.g2690.t2 CSP21.g13916.t1 CSP26.g22003.t1 CSP28.g9822.t1 CSP29.g11533.t1 CSP31.g19132.t1 CSP32.g8406.t1 CSP34.Sp34_X0251400.t1 CSP38.g13019.t1 CSP39.g26697.t1 CSP40.g12423.t1 CTROP.Csp11.Scaffold622.g6292.t1 CVIRI.g13995.t1 DCORO.DCO_014717
OG0008525: CAFRA.g13896.t1 CANGA.Cang_2012_03_13_00035.g1977.t1 CBREN.CBN00278 CBRIG.CBG14528 CCAST.g18856.t1 CDOUG.g3401.t1 CELEG.F55D10.3 CJAPO.CJA16282 CKAMA.g3168.t1 CLATE.FL83_00620-RA CMONO.g12636.t1 CNOUR.g10700.t1 CPLIC.g6746.t1 CREMA.FL82_01081-RA CSINI.Csp5_scaffold_00053.g2688.t1 CSP21.g12136.t1 CSP26.g22001.t1 CSP28.g9820.t1 CSP29.g11535.t1 CSP31.g19130.t1 CSP32.g8404.t1 CSP34.Sp34_X0251200.t1 CSP38.g13017.t1 CSP39.g26699.t1 CSP40.g12421.t1 CTROP.Csp11.Scaffold622.g6294.t1 CVIRI.g13997.t1 DCORO.DCO_005783
OG0008527: CAFRA.g13944.t1 CANGA.Cang_2012_03_13_00094.g4178.t1 CBREN.CBN10200 CBRIG.CBG02573 CCAST.g2340.t1 CDOUG.g918.t1 CELEG.F21H12.1 CJAPO.CJA14891 CKAMA.g18916.t1 CLATE.FL83_04466-RA CMONO.g15648.t1 CNOUR.g15475.t1 CPLIC.g11692.t1 CREMA.FL82_12090-RA CSINI.Csp5_scaffold_00318.g9305.t1 CSP21.g5479.t1 CSP26.g11041.t1 CSP28.g11006.t1 CSP29.g1289.t1 CSP31.g14860.t1 CSP32.g16461.t1 CSP34.Sp34_20124200.t1 CSP38.g9339.t1 CSP39.g9350.t1 CSP40.g8625.t1 CTROP.Csp11.Scaffold629.g16437.t1 CVIRI.g3607.t1 DCORO.DCO_008391
OG0008529: CAFRA.g13947.t1 CANGA.Cang_2012_03_13_00619.g12854.t1 CBREN.CBN09959 CBRIG.CBG13066 CCAST.g4739.t1 CDOUG.g828.t1 CELEG.F10E7.7.1 CJAPO.CJA18271.1 CKAMA.g1946.t1 CLATE.FL83_16981-RA CMONO.g7661.t1 CNOUR.g10055.t1 CPLIC.g7855.t1 CREMA.FL82_12322-RA CSINI.Csp5_scaffold_00302.g9017.t1 CSP21.g15058.t1 CSP26.g4400.t1 CSP28.g8893.t1 CSP29.g1382.t1 CSP31.g2120.t1 CSP32.g17415.t1 CSP34.Sp34_20263200.t1 CSP38.g21342.t1 CSP39.g4180.t1 CSP40.g8396.t1 CTROP.Csp11.Scaffold629.g12159.t1 CVIRI.g2955.t1 DCORO.DCO_023635
OG0008530: CAFRA.g13948.t1 CANGA.Cang_2012_03_13_00619.g12855.t1 CBREN.CBN05860 CBRIG.CBG13065 CCAST.g4740.t1 CDOUG.g827.t1 CELEG.F10E7.8 CJAPO.CJA15256 CKAMA.g1947.t1 CLATE.FL83_16980-RA CMONO.g7660.t1 CNOUR.g10056.t2 CPLIC.g7856.t1 CREMA.FL82_12321-RA CSINI.Csp5_scaffold_00302.g9018.t1 CSP21.g15057.t1 CSP26.g4401.t1 CSP28.g8892.t1 CSP29.g1383.t1 CSP31.g2119.t1 CSP32.g17414.t1 CSP34.Sp34_20263300.t1 CSP38.g21343.t1 CSP39.g4179.t1 CSP40.g8397.t1 CTROP.Csp11.Scaffold629.g12160.t1 CVIRI.g2956.t1 DCORO.DCO_003817
OG0008535: CAFRA.g14079.t1 CANGA.Cang_2012_03_13_00038.g2133.t1 CBREN.CBN04515 CBRIG.CBG21817 CCAST.g11191.t1 CDOUG.g13769.t1 CELEG.T10B5.5a CJAPO.CJA07438 CKAMA.g3708.t1 CLATE.FL83_05334-RA CMONO.g19575.t1 CNOUR.g13358.t1 CPLIC.g14668.t1 CREMA.FL82_13491-RA CSINI.Csp5_scaffold_01912.g23845.t1 CSP21.g4219.t1 CSP26.g4815.t1 CSP28.g1489.t1 CSP29.g5645.t1 CSP31.g22566.t1 CSP32.g14117.t1 CSP34.Sp34_50065300.t1 CSP38.g2791.t1 CSP39.g5754.t1 CSP40.g13894.t1 CTROP.Csp11.Scaffold629.g13080.t1 CVIRI.g13248.t1 DCORO.DCO_008659
OG0008539: CAFRA.g14105.t1 CANGA.Cang_2012_03_13_00110.g4577.t1 CBREN.CBN05736 CBRIG.CBG16188 CCAST.g13852.t1 CDOUG.g2345.t1 CELEG.C35B8.4 CJAPO.CJA03620 CKAMA.g9863.t1 CLATE.FL83_02286-RA CMONO.g3886.t1 CNOUR.g19519.t1 CPLIC.g9109.t1 CREMA.FL82_15441-RA CSINI.Csp5_scaffold_00211.g7142.t2 CSP21.g11685.t1 CSP26.g175.t1 CSP28.g6819.t1 CSP29.g1730.t1 CSP31.g15245.t1 CSP32.g12124.t1 CSP34.Sp34_X0051210.t1 CSP38.g17929.t1 CSP39.g12602.t1 CSP40.g4802.t1 CTROP.Csp11.Scaffold629.g13404.t1 CVIRI.g6685.t1 DCORO.DCO_024393
OG0008540: CAFRA.g14111.t1 CANGA.Cang_2012_03_13_00023.g1445.t2 CBREN.CBN16703 CBRIG.CBG16182 CCAST.g13857.t1 CDOUG.g2350.t1 CELEG.F18G5.3 CJAPO.CJA11914 CKAMA.g9867.t1 CLATE.FL83_02280-RA CMONO.g13837.t1 CNOUR.g19529.t1 CPLIC.g5027.t1 CREMA.FL82_15435-RA CSINI.Csp5_scaffold_00211.g7136.t1 CSP21.g8240.t1 CSP26.g170.t1 CSP28.g16415.t1 CSP29.g1739.t1 CSP31.g15250.t1 CSP32.g12130.t1 CSP34.Sp34_X0051800.t1 CSP38.g17923.t1 CSP39.g3129.t1 CSP40.g4797.t1 CTROP.Csp11.Scaffold629.g13409.t1 CVIRI.g6690.t1 DCORO.DCO_013599
OG0008541: CAFRA.g14122.t1 CANGA.Cang_2012_03_13_00023.g1442.t1 CBREN.CBN23495 CBRIG.CBG16169 CCAST.g13860.t1 CDOUG.g2356.t1 CELEG.B0416.3 CJAPO.CJA12306 CKAMA.g9873.t1 CLATE.FL83_02272-RA CMONO.g3368.t1 CNOUR.g19543.t1 CPLIC.g7872.t1 CREMA.FL82_15427-RA CSINI.Csp5_scaffold_00211.g7128.t1 CSP21.g16359.t2 CSP26.g163.t1 CSP28.g16426.t1 CSP29.g1755.t1 CSP31.g15287.t1 CSP32.g12141.t1 CSP34.Sp34_X0052600.t1 CSP38.g17920.t1 CSP39.g20017.t1 CSP40.g4789.t1 CTROP.Csp11.Scaffold629.g13418.t1 CVIRI.g6693.t1 DCORO.DCO_017185
OG0008542: CAFRA.g14129.t1 CANGA.Cang_2012_03_13_00023.g1438.t1 CBREN.CBN30634 CBRIG.CBG16159 CCAST.g13865.t1 CDOUG.g2363.t1 CELEG.T20B5.2 CJAPO.CJA09253b CKAMA.g9880.t1 CLATE.FL83_02265-RA CMONO.g13636.t1 CNOUR.g6727.t1 CPLIC.g11984.t1 CREMA.FL82_15420-RA CSINI.Csp5_scaffold_00011.g735.t1 CSP21.g13510.t1 CSP26.g157.t2 CSP28.g16437.t1 CSP29.g1772.t1 CSP31.g15295.t1 CSP32.g12148.t1 CSP34.Sp34_X0053400.t1 CSP38.g17915.t1 CSP39.g1868.t1 CSP40.g4783.t1 CTROP.Csp11.Scaffold629.g13426.t1 CVIRI.g9040.t1 DCORO.DCO_018137
OG0008544: CAFRA.g14145.t1 CANGA.Cang_2012_03_13_00087.g3930.t1 CBREN.CBN23585 CBRIG.CBG16133 CCAST.g19269.t1 CDOUG.g2380.t1 CELEG.ZK899.2 CJAPO.CJA01472 CKAMA.g9894.t1 CLATE.FL83_02247-RA CMONO.g2602.t1 CNOUR.g12507.t1 CPLIC.g12220.t1 CREMA.FL82_15402-RA CSINI.Csp5_scaffold_00011.g758.t2 CSP21.g13958.t1 CSP26.g141.t1 CSP28.g8018.t1 CSP29.g1803.t1 CSP31.g15333.t1 CSP32.g7086.t1 CSP34.Sp34_X0055100.t1 CSP38.g5444.t1 CSP39.g18098.t1 CSP40.g4768.t1 CTROP.Csp11.Scaffold629.g13438.t1 CVIRI.g254.t1 DCORO.DCO_010871
OG0008550: CAFRA.g14300.t1 CANGA.Cang_2012_03_13_00009.g746.t1 CBREN.CBN12796 CBRIG.CBG21942 CCAST.g6288.t1 CDOUG.g12978.t1 CELEG.C01H6.2 CJAPO.CJA07989 CKAMA.g18557.t1 CLATE.FL83_10365-RB CMONO.g8548.t1 CNOUR.g8437.t1 CPLIC.g988.t1 CREMA.FL82_08392-RA CSINI.Csp5_scaffold_02186.g25299.t1 CSP21.g6714.t1 CSP26.g6254.t1 CSP28.g2816.t1 CSP29.g17443.t1 CSP31.g97.t1 CSP32.g15442.t1 CSP34.Sp34_10085200.t1 CSP38.g5659.t1 CSP39.g18356.t1 CSP40.g14861.t1 CTROP.Csp11.Scaffold629.g9961.t1 CVIRI.g8927.t1 DCORO.DCO_006165
OG0008551: CAFRA.g14311.t1 CANGA.Cang_2012_03_13_00152.g5733.t1 CBREN.CBN07827 CBRIG.CBG20477 CCAST.g11731.t1 CDOUG.g20502.t1 CELEG.F22D6.4.1 CJAPO.CJA09634 CKAMA.g7467.t1 CLATE.FL83_07581-RA CMONO.g1480.t1 CNOUR.g8426.t1 CPLIC.g10411.t1 CREMA.FL82_08339-RA CSINI.Csp5_scaffold_00933.g16885.t1 CSP21.g980.t1 CSP26.g15030.t1 CSP28.g2826.t1 CSP29.g17433.t1 CSP31.g8239.t1 CSP32.g15431.t1 CSP34.Sp34_10082300.t1 CSP38.g1751.t1 CSP39.g18346.t1 CSP40.g19208.t1 CTROP.Csp11.Scaffold629.g9950.t1 CVIRI.g8445.t1 DCORO.DCO_022869
OG0008555: CAFRA.g14417.t1 CANGA.Cang_2012_03_13_00946.g15065.t1 CBREN.CBN13955 CBRIG.CBG23843 CCAST.g6558.t1 CDOUG.g22177.t1 CELEG.C15C6.1 CJAPO.CJA09458 CKAMA.g13046.t1 CLATE.FL83_14897-RA CMONO.g10493.t1 CNOUR.g9801.t1 CPLIC.g8091.t1 CREMA.FL82_04620-RA CSINI.Csp5_scaffold_07464.g37804.t1 CSP21.g2602.t1 CSP26.g16262.t1 CSP28.g2973.t1 CSP29.g4633.t1 CSP31.g15425.t1 CSP32.g16999.t1 CSP34.Sp34_10031500.t1 CSP38.g8764.t1 CSP39.g2222.t1 CSP40.g23904.t1 CTROP.Csp11.Scaffold630.g18636.t1 CVIRI.g5685.t1 DCORO.DCO_019703
OG0008556: CAFRA.g14486.t1 CANGA.Cang_2012_03_13_00030.g1748.t1 CBREN.CBN02005 CBRIG.CBG09229 CCAST.g6111.t1 CDOUG.g1394.t1 CELEG.T24A11.3 CJAPO.CJA17323 CKAMA.g9310.t1 CLATE.FL83_10247-RA CMONO.g2207.t1 CNOUR.g19728.t1 CPLIC.g4912.t1 CREMA.FL82_10282-RA CSINI.Csp5_scaffold_00014.g910.t1 CSP21.g14712.t1 CSP26.g10974.t1 CSP28.g16603.t1 CSP29.g9451.t1 CSP31.g8705.t1 CSP32.g9134.t1 CSP34.Sp34_30227710.t1 CSP38.g3286.t1 CSP39.g9524.t1 CSP40.g8193.t1 CTROP.Csp11.Scaffold552.g3652.t1 CVIRI.g12627.t1 DCORO.DCO_011841
OG0008557: CAFRA.g14529.t1 CANGA.Cang_2012_03_13_00163.g6015.t1 CBREN.CBN14121 CBRIG.CBG02939 CCAST.g8786.t1 CDOUG.g8547.t1 CELEG.T05B9.2 CJAPO.CJA14214a CKAMA.g7796.t1 CLATE.FL83_23623-RA CMONO.g7324.t1 CNOUR.g12716.t1 CPLIC.g12377.t1 CREMA.FL82_05292-RA CSINI.Csp5_scaffold_00116.g4753.t1 CSP21.g14691.t1 CSP26.g21840.t1 CSP28.g12353.t1 CSP29.g6352.t1 CSP31.g16640.t1 CSP32.g4141.t1 CSP34.Sp34_20333400.t1 CSP38.g9999.t1 CSP39.g18936.t1 CSP40.g17756.t1 CTROP.Csp11.Scaffold45.g268.t1 CVIRI.g6772.t1 DCORO.DCO_018605
OG0008558: CAFRA.g14532.t1 CANGA.Cang_2012_03_13_22628.g26890.t1 CBREN.CBN24589 CBRIG.CBG02942 CCAST.g19684.t1 CDOUG.g8544.t1 CELEG.T06D8.8.1 CJAPO.CJA04446 CKAMA.g2541.t1 CLATE.FL83_18790-RA CMONO.g2102.t1 CNOUR.g12713.t1 CPLIC.g4385.t1 CREMA.FL82_05295-RA CSINI.Csp5_scaffold_00116.g4757.t1 CSP21.g6037.t1 CSP26.g21843.t1 CSP28.g12356.t1 CSP29.g6355.t1 CSP31.g16637.t1 CSP32.g13732.t1 CSP34.Sp34_20333800.t1 CSP38.g3020.t1 CSP39.g7138.t1 CSP40.g17753.t1 CTROP.Csp11.Scaffold45.g271.t1 CVIRI.g15464.t1 DCORO.DCO_013249
OG0008561: CAFRA.g14798.t1 CANGA.Cang_2012_03_13_00107.g4507.t1 CBREN.CBN28112 CBRIG.CBG00431 CCAST.g1136.t1 CDOUG.g15073.t1 CELEG.4R79.2a CJAPO.CJA15956b CKAMA.g11944.t1 CLATE.FL83_22890-RA CMONO.g10602.t1 CNOUR.g21758.t1 CPLIC.g1030.t1 CREMA.FL82_20642-RA CSINI.Csp5_scaffold_05010.g34217.t1 CSP21.g4787.t1 CSP26.g9562.t1 CSP28.g16055.t1 CSP29.g2807.t1 CSP31.g17089.t1 CSP32.g8529.t1 CSP34.Sp34_40219500.t1 CSP38.g16395.t1 CSP39.g515.t1 CSP40.g11498.t1 CTROP.Csp11.Scaffold629.g14096.t1 CVIRI.g13332.t1 DCORO.DCO_012399
OG0008562: CAFRA.g14837.t1 CANGA.Cang_2012_03_13_00224.g7359.t2 CBREN.CBN19845 CBRIG.CBG19337 CCAST.g16114.t1 CDOUG.g3148.t1 CELEG.ZK287.2a CJAPO.CJA17287 CKAMA.g11316.t1 CLATE.FL83_08577-RA CMONO.g18895.t1 CNOUR.g15769.t1 CPLIC.g13651.t1 CREMA.FL82_09672-RA CSINI.Csp5_scaffold_01055.g18004.t1 CSP21.g10697.t1 CSP26.g508.t1 CSP28.g5965.t1 CSP29.g19013.t1 CSP31.g25450.t1 CSP32.g17965.t1 CSP34.Sp34_50252700.t1 CSP38.g10529.t1 CSP39.g3205.t1 CSP40.g23802.t1 CTROP.Csp11.Scaffold630.g17204.t1 CVIRI.g14710.t1 DCORO.DCO_007123
OG0008564: CAFRA.g14858.t1 CANGA.Cang_2012_03_13_00185.g6487.t1 CBREN.CBN19150 CBRIG.CBG15937 CCAST.g13895.t1 CDOUG.g15347.t1 CELEG.F10D7.1 CJAPO.CJA18122b CKAMA.g7859.t1 CLATE.FL83_19392-RA CMONO.g12461.t1 CNOUR.g6236.t1 CPLIC.g9344.t1 CREMA.FL82_23269-RA CSINI.Csp5_scaffold_00004.g296.t1 CSP21.g9948.t1 CSP26.g14899.t1 CSP28.g16398.t1 CSP29.g14070.t1 CSP31.g9938.t1 CSP32.g5566.t1 CSP34.Sp34_X0033200.t1 CSP38.g20207.t1 CSP39.g23445.t1 CSP40.g12343.t1 CTROP.Csp11.Scaffold629.g13555.t1 CVIRI.g11372.t2 DCORO.DCO_011319
OG0008565: CAFRA.g14861.t1 CANGA.Cang_2012_03_13_00185.g6483.t1 CBREN.CBN04417 CBRIG.CBG15941 CCAST.g13891.t1 CDOUG.g18591.t1 CELEG.C53C11.3 CJAPO.CJA16890 CKAMA.g7856.t1 CLATE.FL83_19395-RA CMONO.g15944.t1 CNOUR.g6239.t1 CPLIC.g13958.t1 CREMA.FL82_23272-RA CSINI.Csp5_scaffold_00004.g293.t1 CSP21.g8505.t1 CSP26.g11061.t1 CSP28.g16401.t1 CSP29.g14067.t1 CSP31.g9935.t1 CSP32.g5563.t1 CSP34.Sp34_X0033500.t1 CSP38.g20210.t1 CSP39.g23448.t1 CSP40.g12346.t1 CTROP.Csp11.Scaffold629.g13551.t1 CVIRI.g11369.t1 DCORO.DCO_003725
OG0008566: CAFRA.g14869.t1 CANGA.Cang_2012_03_13_00185.g6476.t2 CBREN.CBN11343 CBRIG.CBG15948 CCAST.g13882.t1 CDOUG.g18585.t1 CELEG.B0302.5 CJAPO.CJA18868 CKAMA.g7847.t1 CLATE.FL83_19402-RA CMONO.g4006.t1 CNOUR.g6250.t1 CPLIC.g12433.t1 CREMA.FL82_23279-RA CSINI.Csp5_scaffold_00004.g282.t1 CSP21.g8512.t1 CSP26.g11053.t1 CSP28.g16411.t1 CSP29.g14057.t1 CSP31.g9928.t1 CSP32.g5555.t1 CSP34.Sp34_X0034600.t1 CSP38.g20218.t1 CSP39.g3123.t1 CSP40.g12354.t1 CTROP.Csp11.Scaffold629.g13544.t1 CVIRI.g12811.t1 DCORO.DCO_023051
OG0008567: CAFRA.g14871.t1 CANGA.Cang_2012_03_13_00185.g6474.t1 CBREN.CBN02574 CBRIG.CBG15954 CCAST.g13879.t1 CDOUG.g3423.t1 CELEG.T23C6.5 CJAPO.CJA03720 CKAMA.g7845.t1 CLATE.FL83_19406-RA CMONO.g4004.t1 CNOUR.g6253.t1 CPLIC.g12436.t1 CREMA.FL82_23284-RA CSINI.Csp5_scaffold_00004.g274.t1 CSP21.g8514.t1 CSP26.g11051.t1 CSP28.g16413.t1 CSP29.g14055.t1 CSP31.g9926.t1 CSP32.g5553.t1 CSP34.Sp34_X0035000.t1 CSP38.g20220.t1 CSP39.g3125.t1 CSP40.g12356.t1 CTROP.Csp11.Scaffold629.g13539.t1 CVIRI.g11585.t1 DCORO.DCO_013051
OG0008568: CAFRA.g14888.t1 CANGA.Cang_2012_03_13_00222.g7332.t1 CBREN.CBN26195 CBRIG.CBG23516 CCAST.g16753.t1 CDOUG.g6987.t1 CELEG.T28H10.3 CJAPO.CJA14574 CKAMA.g9358.t1 CLATE.FL83_19936-RA CMONO.g5670.t1 CNOUR.g20730.t1 CPLIC.g8334.t1 CREMA.FL82_11164-RA CSINI.Csp5_scaffold_00287.g8726.t1 CSP21.g6335.t1 CSP26.g12903.t1 CSP28.g6110.t1 CSP29.g19175.t1 CSP31.g9262.t1 CSP32.g6141.t1 CSP34.Sp34_50173100.t1 CSP38.g2603.t1 CSP39.g24893.t1 CSP40.g18453.t1 CTROP.Csp11.Scaffold33.g152.t1 CVIRI.g17374.t1 DCORO.DCO_010487
OG0008570: CAFRA.g14933.t1 CANGA.Cang_2012_03_13_00424.g10671.t1 CBREN.CBN29398 CBRIG.CBG01077 CCAST.g9775.t1 CDOUG.g23163.t1 CELEG.C39F7.4 CJAPO.CJA13293 CKAMA.g11748.t1 CLATE.FL83_12706-RA CMONO.g5776.t1 CNOUR.g10434.t1 CPLIC.g2232.t1 CREMA.FL82_20854-RA CSINI.Csp5_scaffold_03247.g29550.t1 CSP21.g3893.t1 CSP26.g16316.t1 CSP28.g358.t1 CSP29.g18259.t1 CSP31.g3841.t1 CSP32.g13985.t1 CSP34.Sp34_50025700.t1 CSP38.g2148.t1 CSP39.g3057.t1 CSP40.g18803.t1 CTROP.Csp11.Scaffold513.g2598.t1 CVIRI.g5981.t1 DCORO.DCO_020347
OG0008572: CAFRA.g14980.t1 CANGA.Cang_2012_03_13_00073.g3466.t1 CBREN.CBN03736 CBRIG.CBG14115 CCAST.g1653.t1 CDOUG.g4603.t1 CELEG.Y48D7A.2.1 CJAPO.CJA10836 CKAMA.g1144.t1 CLATE.FL83_00909-RA CMONO.g13205.t1 CNOUR.g6185.t1 CPLIC.g7104.t1 CREMA.FL82_00757-RA CSINI.Csp5_scaffold_00046.g2403.t2 CSP21.g8095.t1 CSP26.g18075.t1 CSP28.g9723.t1 CSP29.g11632.t1 CSP31.g9208.t1 CSP32.g16708.t1 CSP34.Sp34_X0277900.t1 CSP38.g9482.t1 CSP39.g19120.t1 CSP40.g19015.t1 CTROP.Csp11.Scaffold629.g16550.t1 CVIRI.g141.t1 DCORO.DCO_022329
OG0008573: CAFRA.g14985.t1 CANGA.Cang_2012_03_13_00436.g10830.t2 CBREN.CBN24433 CBRIG.CBG14124 CCAST.g12700.t1 CDOUG.g1523.t1 CELEG.C33D12.6 CJAPO.CJA02453 CKAMA.g1139.t1 CLATE.FL83_00904-RA CMONO.g13208.t1 CNOUR.g6762.t1 CPLIC.g3386.t1 CREMA.FL82_00763-RA CSINI.Csp5_scaffold_00046.g2409.t1 CSP21.g9511.t1 CSP26.g12382.t1 CSP28.g9728.t1 CSP29.g11628.t1 CSP31.g8624.t1 CSP32.g16713.t1 CSP34.Sp34_X0277400.t1 CSP38.g8398.t1 CSP39.g19115.t1 CSP40.g19010.t1 CTROP.Csp11.Scaffold629.g16545.t1 CVIRI.g138.t1 DCORO.DCO_006625
OG0008574: CAFRA.g14991.t1 CANGA.Cang_2012_03_13_00249.g7868.t1 CBREN.CBN09852 CBRIG.CBG14130 CCAST.g8373.t1 CDOUG.g1528.t1 CELEG.F52E4.1a.1 CJAPO.CJA17822 CKAMA.g1134.t1 CLATE.FL83_00896-RA CMONO.g7781.t1 CNOUR.g22014.t1 CPLIC.g3391.t1 CREMA.FL82_00770-RA CSINI.Csp5_scaffold_00046.g2416.t1 CSP21.g8098.t1 CSP26.g12377.t1 CSP28.g9733.t1 CSP29.g11623.t1 CSP31.g8619.t1 CSP32.g16719.t1 CSP34.Sp34_X0276400.t1 CSP38.g15511.t1 CSP39.g19110.t1 CSP40.g19002.t1 CTROP.Csp11.Scaffold629.g16540.t1 CVIRI.g130.t1 DCORO.DCO_008531
OG0008575: CAFRA.g14996.t1 CANGA.Cang_2012_03_13_00086.g3891.t1 CBREN.CBN18559 CBRIG.CBG14135 CCAST.g13204.t2 CDOUG.g1532.t1 CELEG.K10B3.6d.1 CJAPO.CJA17837 CKAMA.g1129.t1 CLATE.FL83_00892-RA CMONO.g18560.t1 CNOUR.g22009.t1 CPLIC.g3394.t1 CREMA.FL82_00775-RA CSINI.Csp5_scaffold_00046.g2421.t1 CSP21.g8105.t1 CSP26.g12372.t1 CSP28.g9737.t1 CSP29.g11620.t1 CSP31.g8615.t1 CSP32.g16722.t1 CSP34.Sp34_X0275900.t1 CSP38.g1096.t1 CSP39.g19106.t1 CSP40.g9174.t1 CTROP.Csp11.Scaffold629.g16535.t2 CVIRI.g126.t1 DCORO.DCO_006085
OG0008576: CAFRA.g15003.t1 CANGA.Cang_2012_03_13_00076.g3528.t1 CBREN.CBN06703 CBRIG.CBG14145 CCAST.g19331.t1 CDOUG.g1543.t1 CELEG.C15C7.5 CJAPO.CJA16619 CKAMA.g1123.t1 CLATE.FL83_00884-RA CMONO.g18555.t1 CNOUR.g22002.t1 CPLIC.g10442.t1 CREMA.FL82_00782-RA CSINI.Csp5_scaffold_00593.g13285.t1 CSP21.g8517.t1 CSP26.g12362.t1 CSP28.g9743.t1 CSP29.g11615.t1 CSP31.g8609.t1 CSP32.g16728.t1 CSP34.Sp34_X0274900.t1 CSP38.g8382.t1 CSP39.g19099.t1 CSP40.g9163.t1 CTROP.Csp11.Scaffold629.g16524.t1 CVIRI.g1123.t1 DCORO.DCO_029030
